filer_id,Filer,Business Phone,WhaleScore 1 Yr Equal-Wt,WhaleScore 1 Yr Mgr-Wt,Fund Size,Holdings,13F AUM,Turnover,% in Top 10,Perf Equal QoQ,Perf Equal All,Perf Mgr QoQ,Perf Mgr All,Earliest 13F,Perf Equal 1 Year,Perf Equal 5 Year,Perf Mgr-Wt 1 Year,Perf Mgr-Wt 5 Year,3 Yr Perf Annualized,5 Yr Perf Annualized,7 Yr Perf Annualized,10 Yr Perf Annualized,3 Yr Perf Mgr-Weight Annualized,5 Yr Perf Mgr-Weight Annualized,7 Yr Perf Mgr-Weight Annualized,10 Yr Perf Mgr-Weight Annualized,Avg Time in Top 10,Avg Time Held,Filer CIK,Filer Zip Code,Change in MV,Put Count,Call Count,Prior MV,State,City,Shares Traded,3-Year Sortino Equal Weight,STDDEV 3-Year,5 Yr Beta,3 Yr Alpha,ETF AUM,ETF AUM %,Investing Styles,Fund Classifications,First Date 13F Was Filed,Previous 13F AUM,Country
462122,"CEDAR MOUNTAIN ADVISORS, LLC",(503) 224-6868,39,37,Small,361.0,443627980.0,14.6814,75.0537,4.19,71.04,6.37,76.88,2020-01-30 05:00:00 UTC,17.74,0.0,23.07,,4.01,,,,6.4,,,,15.1,12.988,0001798986,97035,9.5397,0,0,404992952.0,OR,LAKE OSWEGO,1593245.0,0.0208,0.1445,0.8998,-5.36,420926138.0,94.883,"FINANCE concentrated,Low BETA Stock Focus",Investment Advisor,2020-01-30 05:00:00 UTC,404992952.0,United States
659213,"CEDAR POINT CAPITAL PARTNERS, LLC",(319) 582-6802,,,Micro,65.0,145625646.0,18.4615,59.5613,2.29,7.02,2.99,8.39,2024-01-31 05:00:00 UTC,0.0,0.0,,,,,,,,,,,2.8,2.4603,0001954337,52401,8.9375,0,0,133678151.0,IA,CEDAR RAPIDS,309809.0,-0.2515,0.0603,0.5054,,134301339.0,92.224,"",Investment Advisor,2024-01-31 05:00:00 UTC,133678151.0,United States
327092,"CEDAR WEALTH MANAGEMENT, LLC",(415) 230-2757,69,60,Small,308.0,322185343.0,16.2338,67.4942,5.15,127.01,5.54,115.02,2016-02-03 05:00:00 UTC,21.47,65.27,24.37,69.38,9.2,10.57,8.37,,10.31,11.12,7.7,,15.8,14.3258,0001665642,94596,4.6041,0,0,308004446.0,CA,WALNUT CREEK,923490.0,0.3525,0.1639,0.8452,-0.67,257808806.0,80.019,"FINANCE concentrated,Low BETA Stock Focus",Investment Advisor,2016-02-03 05:00:00 UTC,308004446.0,United States
513560,CEDERBERG CAPITAL LTD,442037451701,69,61,Small,9.0,386014000.0,44.4444,100.0,-8.34,-58.8,-17.64,-72.17,2021-05-13 04:00:00 UTC,-12.95,-60.25,-27.63,-71.9,-26.700000000000003,-16.85,,,-24.95,-22.42,,,4.3333,4.3333,0001861244,SW1Y 6JB,26.876,0,0,304245000.0,X0,LONDON,5880050.0,-0.6683,0.4494,0.6078,-34.8,0.0,0.0,"Large-Cap Focus,CONSUMER DISCRETIONARY concentrated,Growth Investor,Contrarian","Investment Advisor,Hedge Fund",2021-05-13 04:00:00 UTC,304245000.0,UNITED KINGDOM
658006,CEDRUS LLC,720-724-2170,,,Small,192.0,269870421.0,25.0,38.9575,3.96,19.02,3.87,19.89,2024-01-19 05:00:00 UTC,17.87,0.0,18.24,,,,,,,,,,8.0,6.0824,0001992810,80127,35.0068,0,0,199893958.0,CO,LITTLETON,1277597.0,0.1429,0.1599,0.8952,,221648466.0,82.131,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2024-01-19 05:00:00 UTC,199893958.0,United States
512631,"CEERA INVESTMENTS, LLC",7133646770,70,72,Small,104.0,265303825.0,13.4615,44.4234,16.72,60.63,12.73,55.0,2021-05-06 04:00:00 UTC,32.33,0.0,28.82,,16.75,,,,15.17,,,,5.9,7.5588,0001860698,77401-2831,12.2248,0,0,236403844.0,TX,BELLAIRE,523703.0,0.8008,0.162,0.7895,7.21,62179333.0,23.437,"",Investment Advisor,2021-05-06 04:00:00 UTC,236403844.0,United States
382919,"CEETO CAPITAL GROUP, LLC",7864776445,58,82,Small,178.0,267924000.0,10.1124,45.897,6.76,100.96,5.7,183.71,2017-11-13 05:00:00 UTC,32.94,72.94,32.25,133.07,10.79,11.58,10.48,,12.93,18.44,16.06,,13.1,16.8613,0001722439,33134,3.8856,0,0,257903000.0,FL,CORAL GABLES,552264.0,0.4571,0.1565,0.8949,0.68,5785000.0,2.159,"Long-Term Focus,Low BETA Stock Focus",Investment Advisor,2017-11-13 05:00:00 UTC,257903000.0,United States
140561,"CENTAURUS FINANCIAL, INC.",714-456-1790,,,Small,878.0,1572145000.0,14.3508,22.3006,4.63,99.04,4.97,97.74,2018-02-09 05:00:00 UTC,19.01,65.83,18.56,62.8,3.16,10.65,,,3.3000000000000003,10.24,,,5.9,13.0813,0000891943,92806,4.6839,0,0,1501802000.0,CA,ANAHEIM,6277920.0,-0.0317,0.1778,1.1046,-7.75,903149000.0,57.447,"FINANCE concentrated,Long-Term Focus,ETF Investor","Broker-Dealer,Investment Advisor",2018-02-09 05:00:00 UTC,1501802000.0,United States
680155,CENTENNIAL BANK,5013284505,,,Micro,343.0,218122251.0,10.7872,35.149,4.3,36.92,5.18,33.21,2024-08-27 04:00:00 UTC,24.61,0.0,23.8,,,,,,,,,,4.6,6.2188,0001994744,72032,6.8548,0,0,204129548.0,AR,CONWAY,329787.0,0.6719,0.1114,0.8725,,134076334.0,61.468,"",Banks,2024-08-27 04:00:00 UTC,204129548.0,United States
497331,CENTENNIAL WEALTH ADVISORY LLC,2319959575,27,28,Small,167.0,256503652.0,27.5449,62.7786,3.19,21.32,3.97,24.56,2021-01-25 05:00:00 UTC,16.13,0.0,17.15,,4.44,,,,4.71,,,,3.3,6.4497,0001839421,49684,11.1475,0,0,230777665.0,MI,TRAVERSE CITY,1979159.0,0.0717,0.0995,0.5477,-3.51,203312674.0,79.263,"FINANCE concentrated,Low BETA Stock Focus",Investment Advisor,2021-01-25 05:00:00 UTC,230777665.0,United States
500239,CENTER FOR ASSET MANAGEMENT LLC,5616250900,20,20,Micro,130.0,167417231.0,13.8462,39.8793,2.93,19.92,2.5,16.87,2021-02-11 05:00:00 UTC,18.94,0.0,14.75,,2.5100000000000002,,,,2.07,,,,8.5,7.4793,0001844878,33410,10.7288,0,0,151195809.0,FL,PALM BEACH GARDENS,243910.0,-0.1008,0.1202,0.6674,-6.21,104405160.0,62.362,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2021-02-11 05:00:00 UTC,151195809.0,United States
463883,"CENTER FOR FINANCIAL PLANNING, INC.",248-948-7900,56,53,Small,616.0,737007676.0,10.8766,78.1761,7.1,88.1,4.8,84.39,2020-02-14 05:00:00 UTC,25.69,0.0,23.45,,7.71,,,,7.870000000000001,,,,16.2,13.4345,0001803557,48033,6.5508,0,0,691695791.0,MI,SOUTHFIED,205242.0,0.2536,0.1584,0.915,-2.57,591406904.0,80.244,FINANCE concentrated,Investment Advisor,2020-02-14 05:00:00 UTC,691695791.0,United States
435766,"CENTER LAKE CAPITAL MANAGEMENT, LLC",(212) 390-8839,,,Micro,10.0,45813000.0,30.0,100.0,17.47,114.86,8.43,136.06,2019-04-04 04:00:00 UTC,37.05,65.06,26.19,75.63,-1.17,10.54,,,0.66,11.92,,,8.5,8.75,0001771673,33401,-11.0639,0,0,51512250.0,FL,WEST PALM BEACH,140000.0,-0.1738,0.2884,1.0617,-12.7,6136250.0,13.394,"Mega-Cap Focus,Growth Investor","Investment Advisor,Hedge Fund",2019-04-04 04:00:00 UTC,51512250.0,United States
526972,CENTERBOOK PARTNERS LP,203-485-5280,,,Small,550.0,1626903106.0,49.2727,16.7456,2.11,22.51,2.13,16.64,2022-02-11 05:00:00 UTC,26.57,0.0,23.21,,,,,,,,,,1.9,4.0771,0001872738,06830,1.0966,0,0,1609256231.0,CT,GREENWICH,51627109.0,0.1475,0.2254,1.2055,,0.0,0.0,"","Investment Advisor,Hedge Fund",2022-02-11 05:00:00 UTC,1609256231.0,United States
501183,"CENTERBRIDGE ADVISORS III, LLC",(212) 672-5000,,,Micro,1.0,39206993.0,0.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,6.0,6.0,0001846330,10152,,0,0,0.0,NY,NEW YORK,0.0,,,,,0.0,0.0,"","",,0.0,United States
107707,"CENTERBRIDGE CREDIT ADVISORS, L.L.C.",212 672 5000,,,Micro,5.0,93175417.0,0.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,5.0,5.2,0001484832,10152,,0,0,0.0,NY,NEW YORK,0.0,,,,,0.0,0.0,"",Hedge Fund,,0.0,United States
107710,"CENTERBRIDGE PARTNERS HOLDINGS, LLC",212 672 5000,,,Small,9.0,477525724.0,0.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,4.2222,5.2222,0001484835,10152,,0,0,0.0,NY,NEW YORK,0.0,,,,,0.0,0.0,"","",,0.0,United States
557039,"CENTERBRIDGE PARTNERS REAL ESTATE ADVISORS, LLC",(212) 672-5000,,,Micro,1.0,4181408.0,0.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,6.0,6.0,0001911633,10152,,0,0,0.0,NY,NEW YORK,0.0,,,,,0.0,0.0,"","",,0.0,United States
70763,"CENTERBRIDGE PARTNERS, L.P.",212 672 5000,62,45,Small,9.0,477525724.0,0.0,100.0,39.52,151.97,6.37,15.59,2010-02-23 05:00:00 UTC,44.51,9.09,10.17,-13.75,-5.35,1.76,-0.61,-1.22,-3.29,-2.91,-4.42,-1.95,6.7778,10.7778,0001484836,10152,-5.4136,0,0,504856728.0,NY,NEW YORK,34330000.0,-0.2975,0.3017,0.8891,-13.62,0.0,0.0,"Mid-Cap Focus,CONSUMER DISCRETIONARY concentrated,Low BETA Stock Focus,Conservative Investor","Investment Advisor,Hedge Fund",2010-02-23 05:00:00 UTC,504856728.0,United States
431604,"CENTERBRIDGE SPECIAL CREDIT ADVISORS III, L.L.C.",212-672-5000,,,Micro,4.0,219428515.0,0.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,5.75,6.0,0001766897,10152,,0,0,0.0,NY,NEW YORK,0.0,,,,,0.0,0.0,"",Hedge Fund,,0.0,United States
551090,CENTERED WEALTH LLC DBA MILLER EQUITY CAPITAL ADVISORS,972-490-4345,46,49,Small,56.0,256282348.0,1.7857,61.8367,8.61,89.77,8.59,76.34,2022-01-14 05:00:00 UTC,28.49,0.0,27.53,,9.26,,,,7.68,,,,9.9,15.25,0001894543,75038,6.5907,0,0,240435840.0,TX,IRVING,27539.0,0.3305,0.1667,0.9283,-1.28,196497549.0,76.672,"FINANCE concentrated,ETF Investor",Investment Advisor,2022-01-14 05:00:00 UTC,240435840.0,United States
395141,"CENTERPOINT ADVISORS, LLC",7814001748,55,59,Small,500.0,287620000.0,13.0,66.8191,5.78,140.51,6.19,118.69,2018-03-14 04:00:00 UTC,27.0,100.04,27.16,88.96,9.1,14.87,,,8.43,13.569999999999999,,,14.9,12.1307,0001733788,02494,3.6345,0,0,277533000.0,MA,NEEDHAM,137676.0,0.3211,0.1683,1.0083,-1.59,209324000.0,72.778,"FINANCE concentrated,Long-Term Focus",Investment Advisor,2018-03-14 04:00:00 UTC,277533000.0,United States
3031,CENTERSQUARE INVESTMENT MANAGEMENT LLC,6108349500,67,62,Large,93.0,10659955838.0,24.7312,47.6485,3.46,898.23,3.96,917.8,2001-05-24 04:00:00 UTC,20.37,29.07,20.14,28.8,1.6,5.24,7.199999999999999,6.619999999999999,1.44,5.19,7.13,6.32,11.4,14.7717,0001725296,19428,15.3387,0,0,9242309804.0,PA,CONSHOHOCKEN,38065817.0,-0.1026,0.2096,0.9735,-9.31,0.0,0.0,"REAL ESTATE concentrated,Long-Term Focus,Low BETA Stock Focus,Conservative Investor,GARP",Investment Advisor,2001-05-24 04:00:00 UTC,9242309804.0,United States
391229,"CENTERSTAR ASSET MANAGEMENT, LLC",312-256-9628,,,Small,437.0,499822422.0,77.1167,48.3583,8.39,66.87,7.47,61.88,2018-02-06 05:00:00 UTC,42.77,0.0,41.17,,,,,,,,,,1.9,2.2079,0001722053,60606,39.5072,125,105,358277279.0,IL,CHICAGO,4606706.0,0.9666,0.1583,1.1733,,264533591.0,52.926,"","Investment Advisor,Hedge Fund",2018-02-06 05:00:00 UTC,358277279.0,United States
430776,"CENTERSTONE INVESTORS, LLC",212-503-5789,,,Micro,29.0,41975999.0,27.5862,67.9414,6.31,48.05,5.76,43.19,2019-02-08 05:00:00 UTC,17.01,38.2,13.15,35.39,5.24,6.68,,,5.24,6.25,,,6.8,14.0,0001766788,10003,-65.0266,0,0,120022772.0,NY,NEW YORK,2255211.0,0.0898,0.1689,0.929,-4.63,7541423.0,17.966,"Long-Term Focus,Low BETA Stock Focus",Investment Advisor,2019-02-08 05:00:00 UTC,120022772.0,United States
391236,"CENTIVA CAPITAL, LP",212-554-4251,,,Mid,2772.0,5064530223.0,52.5253,20.491,5.95,70.53,4.6,57.23,2018-02-06 05:00:00 UTC,9.61,47.7,9.59,42.4,-2.78,8.110000000000001,,,-2.31,7.33,,,3.6,4.121,0001692507,10001,-14.1523,250,265,5899436076.0,NY,NEW YORK,129499862.0,-0.5659,0.1145,0.5878,-9.78,1609232894.0,31.775,"Short-Term Focus,Low BETA Stock Focus","Investment Advisor,Hedge Fund",2018-02-06 05:00:00 UTC,5899436076.0,United States
224334,CENTRAL ASSET INVESTMENTS & MANAGEMENT HOLDINGS (HK) LTD,(852) 3105 3878,,,Micro,68.0,100782326.0,69.1176,74.1626,15.75,571.4,8.9,800.19,2013-08-27 04:00:00 UTC,47.56,149.81,51.77,120.51,10.979999999999999,20.09,15.28,13.04,11.88,17.14,12.839999999999998,12.7,0.8,5.4167,0001583672,NOT APPLIC,-62.4154,1,1,268147746.0,K3,HONG KONG,2285068.0,0.2793,0.2598,0.9886,-1.18,43543037.0,43.205,Growth Investor,Investment Advisor,2013-08-27 04:00:00 UTC,268147746.0,HONG KONG
589,CENTRAL BANK & TRUST COMPANY,859-253-6185,,,Small,370.0,725408801.0,51.3514,34.3631,5.53,929.96,7.19,952.11,2002-07-25 04:00:00 UTC,29.14,114.52,43.58,122.72,10.31,16.49,14.17,12.17,13.83,17.37,14.499999999999998,12.49,14.0,40.4792,0001175954,40588-1360,0.8607,0,0,719218766.0,KY,LEXINGTON,2744964.0,0.3688,0.1795,0.9557,-0.75,203942669.0,28.114,Long-Term Focus,Trust,2002-07-25 04:00:00 UTC,719218766.0,United States
668865,CENTRAL PACIFIC BANK - TRUST DIVISION,8085446806,,,Small,985.0,793121135.0,15.9391,25.9989,4.27,8.68,5.33,10.49,2024-05-02 04:00:00 UTC,0.0,0.0,,,,,,,,,,,1.6,1.8769,0002020066,96813,-5.4299,0,0,838659535.0,HI,HONOLULU,9507875.0,-0.1588,0.062,0.4938,,232106989.0,29.265,"",Trust,2024-05-02 04:00:00 UTC,838659535.0,United States
590,CENTRAL SECURITIES CORP,212-698-2020,,,Small,28.0,1030604430.0,3.5714,60.0104,11.52,512.99,10.71,551.44,2001-05-07 04:00:00 UTC,32.48,94.26,34.58,103.39,11.690000000000001,14.2,14.41,13.77,12.94,15.260000000000002,13.489999999999998,14.799999999999999,18.0,40.8148,0000018748,10111,1.5455,0,0,1014919100.0,NY,NEW YORK,690000.0,0.4449,0.1791,1.0082,0.73,0.0,0.0,Long-Term Focus,Mutual Fund,2001-05-07 04:00:00 UTC,1014919100.0,United States
1281,CENTRAL TRUST COMPANY,573-634-1105,,,Mid,1543.0,4268042655.0,16.267,32.1875,6.09,484.47,4.72,615.9,2001-05-10 04:00:00 UTC,29.73,90.59,26.25,103.27,11.62,13.77,12.55,11.09,10.42,15.24,14.02,11.959999999999999,16.4,30.5273,0000044365,65101,4.5334,0,0,4082946825.0,MO,JEFFERSON CITY,4010421.0,0.5765,0.1401,0.8296,2.21,1998475043.0,46.824,"Long-Term Focus,Low BETA Stock Focus",Trust,2001-05-10 04:00:00 UTC,4082946825.0,United States
660296,"CENTRAL VALLEY ADVISORS, LLC",916-414-8282,,,Micro,173.0,177249750.0,46.2428,40.0384,6.54,18.87,5.18,16.18,2024-02-09 05:00:00 UTC,0.0,0.0,,,,,,,,,,,1.5,2.7597,0002010698,95864,-24.3406,0,0,234273288.0,CA,SACRAMENTO,1067965.0,0.2436,0.0955,0.8531,,56967357.0,32.14,"",Investment Advisor,2024-02-09 05:00:00 UTC,234273288.0,United States
163665,"CENTRE ASSET MANAGEMENT, LLC",(212)918-4703,75,93,Small,72.0,464088000.0,34.7222,41.5591,4.65,704.18,5.43,772.47,2012-01-26 05:00:00 UTC,26.86,170.7,27.94,171.32,17.45,22.040000000000003,17.83,17.46,15.790000000000001,22.09,18.509999999999998,18.2,8.2,12.4483,0001532472,10005,6.5512,0,0,435554000.0,NY,NEW YORK,3481680.0,0.6693,0.2053,0.9209,6.61,39991000.0,8.617,"Low BETA Stock Focus,GARP",Investment Advisor,2012-01-26 05:00:00 UTC,435554000.0,United States
434283,CENTRIC WEALTH MANAGEMENT,3124296106,54,60,Small,192.0,376301137.0,27.0833,35.0541,4.12,82.52,3.35,92.19,2019-03-19 04:00:00 UTC,14.59,60.64,7.54,70.36,7.090000000000001,9.94,,,3.0700000000000003,11.24,,,6.3,9.0116,0001752761,60606,8.3925,0,0,347165217.0,IL,CHICAGO,3494032.0,0.1994,0.1701,0.8794,-3.21,129120578.0,34.313,Low BETA Stock Focus,Investment Advisor,2019-03-19 04:00:00 UTC,347165217.0,United States
622857,CENTURION WEALTH MANAGEMENT LLC,5717651890,,,Small,217.0,313356969.0,,38.6048,4.88,37.82,4.59,35.78,2023-02-03 05:00:00 UTC,23.67,0.0,21.82,,,,,,,,,,0.0,0.0,0001951368,22102,,0,0,0.0,VA,MCLEAN,4587845.0,0.7683,0.1007,0.8253,,222230371.0,70.919,"",Investment Advisor,2023-02-03 05:00:00 UTC,0.0,United States
142424,"CERBERUS CAPITAL MANAGEMENT, L.P.",212-891-2100,,,Mid,4.0,3461572051.0,0.0,100.0,20.66,31.13,-2.95,65.53,2021-02-16 05:00:00 UTC,21.11,0.0,-0.93,,2.1399999999999997,,,,-3.9699999999999998,,,,12.0,12.0,0001525907,10022,-4.919,0,0,3640655876.0,NY,NEW YORK,6266139.0,-0.0514,0.3053,0.8566,-8.84,0.0,0.0,"Large-Cap Focus,CONSUMER STAPLES concentrated,Contrarian","Investment Advisor,Hedge Fund",2021-02-16 05:00:00 UTC,3640655876.0,United States
624089,CERCANO MANAGEMENT LLC,(425)371-7500,,,Mid,180.0,4182198695.0,58.3333,49.3154,5.33,42.04,6.39,50.82,2023-02-14 05:00:00 UTC,18.92,0.0,21.86,,,,,,,,,,3.1,2.2564,0001936416,98004,11.3598,0,1,3755572310.0,WA,BELLEVUE,33207282.0,0.7685,0.1157,0.8751,,712388261.0,17.034,"","Investment Advisor,Hedge Fund",2023-02-14 05:00:00 UTC,3755572310.0,United States
400649,CEREDEX VALUE ADVISORS LLC,404-566-2129,58,55,Mid,175.0,5125556877.0,22.8571,20.064,9.18,87.06,8.33,93.72,2018-05-09 04:00:00 UTC,22.18,51.4,20.69,57.82,7.64,8.649999999999999,,,7.33,9.55,,,1.8,5.5844,0001738726,32801,-3.1517,0,0,5292357733.0,FL,ORLANDO,32860872.0,0.2249,0.1744,1.022,-2.8,0.0,0.0,Value Investor,Investment Advisor,2018-05-09 04:00:00 UTC,5292357733.0,United States
358302,CERITY PARTNERS LLC,2128504284,,,Large,2621.0,45165017097.0,18.8859,25.4665,4.56,144.91,4.53,180.94,2017-02-13 05:00:00 UTC,24.73,72.37,24.71,99.19,6.0600000000000005,11.5,11.72,,9.87,14.78,13.389999999999999,,4.9,8.4854,0001566475,10016,18.9202,0,0,37979267502.0,NY,NEW YORK,103215932.0,0.1404,0.1675,0.9417,-4.5,20103703693.0,44.512,Long-Term Focus,"Investment Advisor,Hedge Fund",2017-02-13 05:00:00 UTC,37979267502.0,United States
132598,CERITY PARTNERS OCIO LLC,212-850-4260,,,Small,28.0,1243449533.0,17.8571,86.333,0.88,122.39,0.48,123.2,2011-05-16 04:00:00 UTC,13.24,30.28,13.81,31.23,2.3,5.43,5.34,5.65,2.41,5.59,5.38,5.7299999999999995,0.9,0.9583,0001519611,10016,-4.7765,0,0,1305821998.0,NY,NEW YORK,2994313.0,-0.1199,0.1184,0.6766,-6.33,1243085442.0,99.971,"",Investment Advisor,2011-05-16 04:00:00 UTC,1305821998.0,United States
500480,CERRO PACIFIC WEALTH ADVISORS LLC,(805) 457-3300,,,Small,150.0,264549235.0,1.3333,37.4739,2.75,47.0,4.27,55.68,2021-02-12 05:00:00 UTC,21.32,0.0,22.42,,4.73,,,,7.01,,,,1.0,0.9933,0001842669,93401,1.1514,0,0,261537818.0,CA,SAN LUIS OBISPO,72217.0,0.0661,0.1575,0.8909,-5.3,111819562.0,42.268,"",Investment Advisor,2021-02-12 05:00:00 UTC,261537818.0,United States
467976,CERTARES MANAGEMENT LLC,212-624-2940,,,Micro,1.0,24833817.0,0.0,100.0,5.47,-42.74,5.47,-42.74,2022-02-14 05:00:00 UTC,-18.3,0.0,-18.3,,,,,,,,,,11.0,11.0,0001807622,10017,-18.6412,0,0,30523829.0,NY,NEW YORK,0.0,-0.4113,0.5105,1.0935,,0.0,0.0,"Mid-Cap Focus,CONSUMER DISCRETIONARY concentrated,Growth Investor,High Growth Investor","Investment Advisor,Hedge Fund",2022-02-14 05:00:00 UTC,30523829.0,United States
522211,CERTARES OPPORTUNITIES LLC,212-624-2946,,,Small,3.0,1274372251.0,0.0,100.0,0.0,0.0,,,2022-02-14 05:00:00 UTC,0.0,0.0,,,,,,,,,,,5.3333,5.3333,0001871984,10017,,0,0,0.0,NY,NEW YORK,0.0,0.0,0.0,,,0.0,0.0,"","",2022-02-14 05:00:00 UTC,0.0,United States
393342,CERTIFIED ADVISORY CORP,4078699800,33,38,Small,308.0,902604635.0,10.0649,24.8603,3.82,84.05,4.57,83.36,2018-02-22 05:00:00 UTC,18.42,54.06,20.49,55.48,6.1,9.030000000000001,,,6.72,9.229999999999999,,,7.1,8.8889,0001731732,32714,13.2257,0,0,797172832.0,FL,ALTAMONTE SPRINGS,2496154.0,0.1724,0.1377,0.8397,-3.33,736797317.0,81.63,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2018-02-22 05:00:00 UTC,797172832.0,United States
463158,"CERTUITY, LLC",3107250210,49,58,Small,392.0,926122855.0,16.8367,34.52,9.93,86.65,6.71,101.01,2020-02-10 05:00:00 UTC,33.3,0.0,25.03,,7.75,,,,7.53,,,,4.7,8.5972,0001800752,33408,-26.2189,1,0,1255230347.0,FL,NORTH PALM BEACH,7741931.0,0.2111,0.1897,1.0695,-3.5,253201548.0,27.34,FINANCE concentrated,"Investment Advisor,Hedge Fund",2020-02-10 05:00:00 UTC,1255230347.0,United States
642791,"CERTUS WEALTH MANAGEMENT, LLC",650-232-2023,,,Micro,56.0,143681746.0,16.0714,65.1041,3.92,19.58,3.74,20.79,2023-08-10 04:00:00 UTC,17.99,0.0,19.27,,,,,,,,,,3.4,4.1176,0001989526,94065,9.1244,0,0,131667792.0,CA,REDWOOD CITY,416647.0,0.2356,0.106,0.7636,,133439096.0,92.871,"",Investment Advisor,2023-08-10 04:00:00 UTC,131667792.0,United States
328339,CETERA INVESTMENT ADVISERS,844 337 2217,,,Large,3957.0,45714122977.0,12.0293,16.8182,5.53,177.68,6.18,204.28,2016-02-16 05:00:00 UTC,26.7,77.27,27.33,90.54,7.19,12.13,11.600000000000001,,8.08,13.76,12.82,,5.1,9.0695,0001666741,60173-2096,5.2774,12,6,43422523612.0,IL,SCHAUMBURG,104588736.0,0.2167,0.1602,0.9184,-3.13,30337304009.0,66.363,"FINANCE concentrated,Long-Term Focus,ETF Investor",Investment Advisor,2016-02-16 05:00:00 UTC,43422523612.0,United States
659286,"CETERA TRUST COMPANY, N.A",651-386-0944,,,Micro,411.0,163504844.0,3.4063,27.1855,4.54,11.87,4.16,12.17,2024-02-01 05:00:00 UTC,0.0,0.0,,,,,,,,,,,2.5,2.9225,0002005547,55101,2.6499,0,0,159284024.0,MN,ST. PAUL,133652.0,0.0094,0.0946,0.7457,,5159474.0,3.156,"",Trust,2024-02-01 05:00:00 UTC,159284024.0,United States
301117,CEVIAN CAPITAL II GP LTD,44 (0)1534 828513,,,Mid,3.0,3180252547.0,0.0,100.0,7.07,136.61,7.76,160.52,2016-01-29 05:00:00 UTC,28.28,206.41,36.24,163.8,19.75,25.1,7.75,,20.57,21.41,9.24,,11.0,11.0,0001365341,JE2 4TR,7.1212,0,0,2968836040.0,Y9,ST. HELIER,0.0,0.4907,0.3241,1.6667,5.7,0.0,0.0,"Mid-Cap Focus,CONSUMER DISCRETIONARY concentrated","Investment Advisor,Hedge Fund",2016-01-29 05:00:00 UTC,2968836040.0,JERSEY
394593,"CF SECURED, LLC",212-610-2350,,,Small,6.0,754475603.0,,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0001688906,10022,,0,0,0.0,NY,NEW YORK,0.0,,,,,0.0,0.0,"","",,0.0,United States
462093,CFM WEALTH PARTNERS LLC,5123663925,66,88,Small,151.0,572560322.0,8.6093,46.7869,8.92,131.51,9.37,170.89,2020-01-30 05:00:00 UTC,37.51,0.0,45.17,,11.19,,,,14.879999999999999,,,,10.5,14.965,0001801097,78731,5.1808,0,0,544358359.0,TX,AUSTIN,270870.0,0.3876,0.193,1.1537,-0.22,65386792.0,11.42,"",Investment Advisor,2020-01-30 05:00:00 UTC,544358359.0,United States
289036,"CFO4LIFE GROUP, LLC",216-637-9500,24,38,Small,228.0,564987373.0,13.5965,51.0572,5.0,150.09,4.52,152.35,2015-02-13 05:00:00 UTC,17.9,66.27,14.39,66.72,3.7800000000000002,10.7,10.52,,1.7500000000000002,10.76,10.280000000000001,,15.8,13.5045,0001706351,75019,6.2248,0,0,531878806.0,TX,COPPELL,673640.0,0.0036,0.1539,0.9183,-6.3,301222742.0,53.315,"FINANCE concentrated,Long-Term Focus",Investment Advisor,2015-02-13 05:00:00 UTC,531878806.0,United States
500207,"CFS INVESTMENT ADVISORY SERVICES, LLC",9738268800,33,34,Small,297.0,1190187000.0,15.8249,39.5388,2.87,26.38,4.34,38.64,2021-02-11 05:00:00 UTC,17.71,0.0,22.48,,4.95,,,,7.08,,,,3.6,4.8241,0001845688,07512,-3.4883,0,0,1233205000.0,NJ,TOTOWA,4248746.0,0.101,0.123,0.6809,-3.81,983394000.0,82.625,"FINANCE concentrated,ETF Investor,Low BETA Stock Focus",Investment Advisor,2021-02-11 05:00:00 UTC,1233205000.0,United States
645815,"CGC FINANCIAL SERVICES, LLC",503-670-1958,,,Micro,359.0,249424440.0,4.4568,87.6839,3.13,14.2,4.52,18.31,2023-09-13 04:00:00 UTC,12.27,0.0,18.42,,,,,,,,,,3.4,4.5731,0001992785,97035,8.2677,0,0,230377441.0,OR,LAKE OSWEGO,103162.0,0.0974,0.0848,0.5846,,232115214.0,93.06,"",Investment Advisor,2023-09-13 04:00:00 UTC,230377441.0,United States
497474,CGN ADVISORS LLC,785-340-3434,25,23,Small,284.0,994390637.0,8.8028,33.4758,0.7,18.94,0.58,18.41,2021-01-26 05:00:00 UTC,12.89,0.0,13.01,,2.94,,,,3.04,,,,4.5,9.4529,0001841506,66502,15.7329,0,0,859212026.0,KS,MANHATTAN,2016875.0,-0.0624,0.1257,0.6855,-5.95,790862651.0,79.532,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2021-01-26 05:00:00 UTC,859212026.0,United States
